Date,Baseline,BBP & OBV & WPR,BBP & RSI & WPR,BBP & AU & WPR,BBP & AD & WPR,BBP & S & WPR,OBV & RSI & WPR,OBV & AU & WPR,OBV & AD & WPR,OBV & S & WPR,RSI & AU & WPR,RSI & AD & WPR,RSI & S & WPR,AU & AD & WPR,AU & S & WPR,AD & S & WPR
2018-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-01-03,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,0.0,460.0,460.0,460.0,460.0,460.0,0,460.0
2018-01-04,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,0.0,410.0,410.0,410.0,410.0,410.0,0,410.0
2018-01-05,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,0.0,-180.0,-180.0,-180.0,-180.0,-180.0,0,-180.0
2018-01-08,-1740.0,-1740.0,-1740.0,-1740.0,-1740.0,-1740.0,-1740.0,-1740.0,0.0,-1740.0,-1740.0,-1740.0,-1740.0,-1740.0,0,-1740.0
2018-01-09,-1810.0,-1810.0,-1810.0,-1810.0,-1810.0,-1810.0,-1810.0,-1810.0,0.0,-1810.0,-1810.0,-1810.0,-1810.0,-1810.0,0,-1810.0
2018-01-10,-2270.0,-2270.0,-2270.0,-2270.0,-2270.0,-2270.0,-2270.0,-2270.0,0.0,-2270.0,-2270.0,-2270.0,-2270.0,-2270.0,0,-2270.0
2018-01-11,-790.0,-790.0,-790.0,-790.0,-790.0,-790.0,-790.0,-790.0,0.0,-790.0,-790.0,-790.0,-790.0,-790.0,0,-790.0
2018-01-12,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,1440.0,650.0,650.0,650.0,650.0,650.0,0,650.0
2018-01-16,-1080.0,2380.0,-1080.0,-1080.0,-1080.0,-1080.0,-1080.0,-1080.0,-290.0,-1080.0,-1080.0,-1080.0,-1080.0,-1080.0,0,-1080.0
2018-01-17,160.0,3620.0,160.0,160.0,160.0,160.0,160.0,160.0,950.0,160.0,160.0,160.0,160.0,160.0,0,160.0
2018-01-18,-1350.0,5130.0,-1350.0,-1350.0,-1350.0,-1350.0,-1350.0,-1350.0,-560.0,-1350.0,-1350.0,-1350.0,-1350.0,-1350.0,0,-1350.0
2018-01-19,-1180.0,5300.0,-1180.0,-1180.0,-1180.0,-1180.0,-1180.0,-1180.0,-560.0,-1180.0,-1180.0,-1180.0,-1180.0,-1180.0,0,-1180.0
2018-01-22,-680.0,4800.0,-680.0,-680.0,-680.0,-680.0,-680.0,-680.0,-60.0,-680.0,-680.0,-680.0,-680.0,-680.0,0,-680.0
2018-01-23,-1360.0,5480.0,-1360.0,-1360.0,-1360.0,-1360.0,-1360.0,-1360.0,-740.0,-1360.0,-1360.0,-1360.0,-1360.0,-1360.0,0,-1360.0
2018-01-24,-1270.0,5570.0,-1270.0,-1270.0,-1270.0,-1270.0,-1270.0,-1270.0,-740.0,-1270.0,-1270.0,-1270.0,-1270.0,-1270.0,0,-1270.0
2018-01-25,-1220.0,5520.0,-1220.0,-1220.0,-1220.0,-1220.0,-1220.0,-1220.0,-740.0,-1220.0,-1220.0,-1220.0,-1220.0,-1220.0,0,-1220.0
2018-01-26,380.0,7120.0,380.0,380.0,380.0,380.0,380.0,380.0,-740.0,380.0,380.0,380.0,380.0,380.0,0,380.0
2018-01-29,-260.0,6480.0,-260.0,-260.0,-260.0,-260.0,-260.0,-260.0,-1380.0,-260.0,-260.0,-260.0,-260.0,-260.0,0,-260.0
2018-01-30,-1650.0,5090.0,-1650.0,-1650.0,-1650.0,-1650.0,-1650.0,-1650.0,-2770.0,-1650.0,-1650.0,-1650.0,-1650.0,-1650.0,0,-1650.0
2018-01-31,-3050.0,6490.0,-3050.0,-3050.0,-3050.0,-3050.0,-3050.0,-3050.0,-2770.0,-3050.0,-3050.0,-3050.0,-3050.0,-3050.0,0,-3050.0
2018-02-01,-1280.0,8260.0,-1280.0,-1280.0,-1280.0,-1280.0,-1280.0,-1280.0,-2770.0,-1280.0,-1280.0,-1280.0,-1280.0,-1280.0,0,-1280.0
2018-02-02,-3020.0,10000.0,-3020.0,-3020.0,-3020.0,-3020.0,-3020.0,-3020.0,-4510.0,-3020.0,-3020.0,-3020.0,-3020.0,-3020.0,0,-3020.0
2018-02-05,-6910.0,6110.0,-6910.0,-6910.0,-6910.0,-6910.0,-6910.0,-6910.0,-4510.0,-6910.0,-6910.0,-6910.0,-6910.0,-6910.0,0,-6910.0
2018-02-06,-5480.0,7540.0,-5480.0,-5480.0,-5480.0,-5480.0,-5480.0,-5480.0,-4510.0,-5480.0,-5480.0,-5480.0,-5480.0,-5480.0,0,-5480.0
2018-02-07,-6850.0,8910.0,-6850.0,-6850.0,-6850.0,-6850.0,-6850.0,-6850.0,-4510.0,-6850.0,-6850.0,-6850.0,-6850.0,-6850.0,0,-6850.0
2018-02-08,-10170.0,5590.0,-10170.0,-10170.0,-10170.0,-10170.0,-10170.0,-10170.0,-4510.0,-10170.0,-10170.0,-10170.0,-10170.0,-10170.0,0,-10170.0
2018-02-09,-8470.0,7290.0,-8470.0,-8470.0,-8470.0,-8470.0,-8470.0,-8470.0,-4510.0,-8470.0,-8470.0,-8470.0,-8470.0,-8470.0,0,-8470.0
2018-02-12,-8180.0,7580.0,-8180.0,-8180.0,-8180.0,-8180.0,-8180.0,-8180.0,-4510.0,-8180.0,-8180.0,-8180.0,-8180.0,-8180.0,0,-8180.0
2018-02-13,-7470.0,6870.0,-7470.0,-7470.0,-7470.0,-7470.0,-7470.0,-7470.0,-4510.0,-7470.0,-7470.0,-7470.0,-7470.0,-7470.0,0,-7470.0
2018-02-14,-7010.0,6410.0,-7010.0,-7010.0,-7010.0,-7010.0,-7010.0,-7010.0,-4510.0,-7010.0,-7010.0,-7010.0,-7010.0,-7010.0,0,-7010.0
2018-02-15,-6440.0,6980.0,-6440.0,-6440.0,-6440.0,-6440.0,-6440.0,-6440.0,-4510.0,-6440.0,-6440.0,-6440.0,-6440.0,-6440.0,0,-6440.0
2018-02-16,-5130.0,8290.0,-5130.0,-5130.0,-5130.0,-5130.0,-5130.0,-5130.0,-4510.0,-5130.0,-5130.0,-5130.0,-5130.0,-5130.0,0,-5130.0
2018-02-20,-5660.0,7760.0,-5660.0,-5660.0,-5660.0,-5660.0,-5660.0,-5660.0,-5040.0,-5660.0,-5660.0,-5660.0,-5660.0,-5660.0,0,-5660.0
2018-02-21,-6570.0,6850.0,-6570.0,-6570.0,-6570.0,-6570.0,-6570.0,-6570.0,-5950.0,-6570.0,-6570.0,-6570.0,-6570.0,-6570.0,0,-6570.0
2018-02-22,-6380.0,7040.0,-6380.0,-6380.0,-6380.0,-6380.0,-6380.0,-6380.0,-5950.0,-6380.0,-6380.0,-6380.0,-6380.0,-6380.0,0,-6380.0
2018-02-23,-4430.0,8990.0,-4430.0,-4430.0,-4430.0,-4430.0,-4430.0,-4430.0,-4000.0,-4430.0,-4430.0,-4430.0,-4430.0,-4430.0,0,-4430.0
2018-02-26,-1940.0,11480.0,-1940.0,-1940.0,-1940.0,-1940.0,-1940.0,-1940.0,-1510.0,-1940.0,-1940.0,-1940.0,-1940.0,-1940.0,0,-1940.0
2018-02-27,-6740.0,6680.0,-6740.0,-6740.0,-6740.0,-6740.0,-6740.0,-6740.0,-6310.0,-6740.0,-6740.0,-6740.0,-6740.0,-6740.0,0,-6740.0
2018-02-28,-8410.0,5010.0,-8410.0,-8410.0,-8410.0,-8410.0,-8410.0,-8410.0,-6310.0,-8410.0,-8410.0,-8410.0,-8410.0,-8410.0,0,-8410.0
2018-03-01,-8980.0,5580.0,-8980.0,-8980.0,-8980.0,-8980.0,-8980.0,-8980.0,-6310.0,-8980.0,-8980.0,-8980.0,-8980.0,-8980.0,0,-8980.0
2018-03-02,-8570.0,5990.0,-8570.0,-8570.0,-8570.0,-8570.0,-8570.0,-8570.0,-6310.0,-8570.0,-8570.0,-8980.0,-8570.0,-8570.0,0,-8570.0
2018-03-05,-8160.0,5580.0,-8160.0,-8160.0,-8160.0,-8160.0,-8160.0,-8160.0,-6310.0,-8160.0,-8160.0,-8980.0,-8160.0,-8160.0,0,-8160.0
2018-03-06,-6680.0,7060.0,-6680.0,-6680.0,-6680.0,-6680.0,-6680.0,-6680.0,-6310.0,-6680.0,-6680.0,-7500.0,-6680.0,-6680.0,0,-6680.0
2018-03-07,-7990.0,5750.0,-7990.0,-7990.0,-7990.0,-7990.0,-7990.0,-7990.0,-6310.0,-7990.0,-7990.0,-8810.0,-7990.0,-7990.0,0,-7990.0
2018-03-08,-7560.0,6180.0,-7560.0,-7560.0,-7560.0,-7560.0,-7560.0,-7560.0,-6310.0,-7560.0,-7560.0,-8380.0,-7560.0,-7560.0,0,-7560.0
2018-03-09,-6880.0,6860.0,-6880.0,-6880.0,-6880.0,-6880.0,-6880.0,-6880.0,-6310.0,-6880.0,-6880.0,-7700.0,-6880.0,-6880.0,0,-6880.0
2018-03-12,-6450.0,7290.0,-6450.0,-6450.0,-6450.0,-6450.0,-6450.0,-6450.0,-6310.0,-6450.0,-6450.0,-7270.0,-6450.0,-6450.0,0,-6450.0
2018-03-13,-7850.0,5890.0,-7850.0,-7850.0,-7850.0,-7850.0,-7850.0,-7850.0,-6310.0,-7850.0,-7850.0,-8670.0,-7850.0,-7850.0,0,-7850.0
2018-03-14,-7690.0,6050.0,-7690.0,-7690.0,-7690.0,-7690.0,-7690.0,-7690.0,-6310.0,-7690.0,-7690.0,-8510.0,-7690.0,-7690.0,0,-7690.0
2018-03-15,-8330.0,5410.0,-8330.0,-8330.0,-8330.0,-8330.0,-8330.0,-8330.0,-6310.0,-8330.0,-8330.0,-9150.0,-8330.0,-8330.0,0,-8330.0
2018-03-16,-8690.0,5050.0,-8690.0,-8690.0,-8690.0,-8690.0,-8690.0,-8690.0,-6310.0,-8690.0,-8690.0,-9510.0,-8690.0,-8690.0,0,-8690.0
2018-03-19,-10040.0,3700.0,-10040.0,-10040.0,-10040.0,-10040.0,-10040.0,-10040.0,-6310.0,-10040.0,-10040.0,-10860.0,-10040.0,-10040.0,0,-10040.0
2018-03-20,-10170.0,3830.0,-10170.0,-10170.0,-10170.0,-10170.0,-10170.0,-10170.0,-6310.0,-10170.0,-10170.0,-10990.0,-10170.0,-10170.0,0,-10170.0
2018-03-21,-9710.0,4290.0,-9710.0,-9710.0,-9710.0,-9710.0,-9710.0,-9710.0,-6310.0,-9710.0,-9710.0,-10530.0,-9710.0,-9710.0,0,-9710.0
2018-03-22,-10900.0,5480.0,-10900.0,-10900.0,-10900.0,-10900.0,-10900.0,-10900.0,-6310.0,-10900.0,-10900.0,-11720.0,-10900.0,-10900.0,0,-10900.0
2018-03-23,-12900.0,3480.0,-12900.0,-12900.0,-12900.0,-12900.0,-12900.0,-12900.0,-6310.0,-12900.0,-12900.0,-13720.0,-12900.0,-12900.0,0,-12900.0
2018-03-26,-10850.0,5530.0,-10850.0,-10850.0,-10850.0,-10850.0,-10850.0,-10850.0,-6310.0,-10850.0,-10850.0,-11670.0,-10850.0,-10850.0,0,-10850.0
2018-03-27,-12100.0,4280.0,-12100.0,-12100.0,-12100.0,-12100.0,-12100.0,-12100.0,-6310.0,-12100.0,-12100.0,-12920.0,-12100.0,-12100.0,0,-12100.0
2018-03-28,-12900.0,3480.0,-12900.0,-12900.0,-12900.0,-12900.0,-12900.0,-12900.0,-6310.0,-12900.0,-12900.0,-13720.0,-12900.0,-12900.0,0,-12900.0
2018-03-29,-11050.0,5330.0,-11050.0,-11050.0,-11050.0,-11050.0,-11050.0,-11050.0,-6310.0,-11050.0,-11050.0,-11870.0,-11050.0,-11050.0,0,-11050.0
2018-04-02,-12780.0,3600.0,-12780.0,-12780.0,-12780.0,-12780.0,-12780.0,-12780.0,-6310.0,-12780.0,-12780.0,-13600.0,-12780.0,-12780.0,0,-12780.0
2018-04-03,-12040.0,4340.0,-12040.0,-12040.0,-12040.0,-12040.0,-12040.0,-12040.0,-6310.0,-12040.0,-12040.0,-12860.0,-12040.0,-12040.0,0,-12040.0
2018-04-04,-10560.0,5820.0,-10560.0,-10560.0,-10560.0,-10560.0,-10560.0,-10560.0,-6310.0,-10560.0,-10560.0,-11380.0,-10560.0,-10560.0,0,-10560.0
2018-04-05,-9430.0,4690.0,-9430.0,-9430.0,-9430.0,-9430.0,-9430.0,-9430.0,-5180.0,-9430.0,-9430.0,-10250.0,-9430.0,-9430.0,0,-9430.0
2018-04-06,-11140.0,6400.0,-11140.0,-11140.0,-11140.0,-11140.0,-11140.0,-11140.0,-6890.0,-11140.0,-11140.0,-11960.0,-11140.0,-11140.0,0,-11140.0
2018-04-09,-11770.0,5770.0,-11770.0,-11770.0,-11770.0,-11770.0,-11770.0,-11770.0,-6890.0,-11770.0,-11770.0,-12590.0,-11770.0,-11770.0,0,-11770.0
2018-04-10,-10150.0,7390.0,-10150.0,-10150.0,-10150.0,-10150.0,-10150.0,-10150.0,-6890.0,-10150.0,-10150.0,-10970.0,-10150.0,-10150.0,0,-10150.0
2018-04-11,-10700.0,6840.0,-10700.0,-10700.0,-10700.0,-10700.0,-10700.0,-10700.0,-7440.0,-10700.0,-10700.0,-11520.0,-10700.0,-10700.0,0,-10700.0
2018-04-12,-11100.0,6440.0,-11100.0,-11100.0,-11100.0,-11100.0,-11100.0,-11100.0,-7840.0,-11100.0,-11100.0,-11920.0,-11100.0,-11100.0,0,-11100.0
2018-04-13,-11140.0,6400.0,-11140.0,-11140.0,-11140.0,-11140.0,-11140.0,-11140.0,-7840.0,-11140.0,-11140.0,-11960.0,-11140.0,-11140.0,0,-11140.0
2018-04-16,-11250.0,6290.0,-11250.0,-11250.0,-11250.0,-11250.0,-11250.0,-11250.0,-7840.0,-11250.0,-11250.0,-12070.0,-11250.0,-11250.0,0,-11250.0
2018-04-17,-9370.0,8170.0,-9370.0,-9370.0,-9370.0,-9370.0,-9370.0,-9370.0,-7840.0,-9370.0,-9370.0,-10190.0,-9370.0,-9370.0,0,-9370.0
2018-04-18,-10300.0,7240.0,-10300.0,-10300.0,-10300.0,-10300.0,-10300.0,-10300.0,-8770.0,-10300.0,-10300.0,-11120.0,-10300.0,-10300.0,0,-10300.0
2018-04-19,-10610.0,6930.0,-10610.0,-10610.0,-10610.0,-10610.0,-10610.0,-10610.0,-9080.0,-10610.0,-10610.0,-11430.0,-10610.0,-10610.0,0,-10610.0
2018-04-20,-11250.0,6290.0,-11250.0,-11250.0,-11250.0,-11250.0,-11250.0,-11250.0,-9720.0,-11250.0,-11250.0,-12070.0,-11250.0,-11250.0,0,-11250.0
2018-04-23,-11330.0,6210.0,-11330.0,-11330.0,-11330.0,-11330.0,-11330.0,-11330.0,-9720.0,-11330.0,-11330.0,-12150.0,-11330.0,-11330.0,0,-11330.0
2018-04-24,-12000.0,5540.0,-12000.0,-12000.0,-12000.0,-12000.0,-12000.0,-12000.0,-9720.0,-12000.0,-12000.0,-12820.0,-12000.0,-12000.0,0,-12000.0
2018-04-25,-10360.0,7180.0,-10360.0,-10360.0,-10360.0,-10360.0,-10360.0,-10360.0,-9720.0,-10360.0,-10360.0,-12820.0,-10360.0,-10360.0,0,-10360.0
2018-04-26,-11640.0,5900.0,-11640.0,-11640.0,-11640.0,-11640.0,-11640.0,-11640.0,-11000.0,-11640.0,-11640.0,-14100.0,-11640.0,-11640.0,0,-11640.0
2018-04-27,-12230.0,5310.0,-12230.0,-12230.0,-12230.0,-12230.0,-12230.0,-12230.0,-11000.0,-12230.0,-12230.0,-14690.0,-12230.0,-12230.0,0,-12230.0
2018-04-30,-11160.0,6380.0,-11160.0,-11160.0,-11160.0,-11160.0,-11160.0,-11160.0,-11000.0,-11160.0,-11160.0,-13620.0,-11160.0,-11160.0,0,-11160.0
2018-05-01,-11420.0,6120.0,-11420.0,-11420.0,-11420.0,-11420.0,-11420.0,-11420.0,-11000.0,-11420.0,-11420.0,-13880.0,-11420.0,-11420.0,0,-11420.0
2018-05-02,-11850.0,5690.0,-11850.0,-11850.0,-11850.0,-11850.0,-11850.0,-11850.0,-11000.0,-11850.0,-11850.0,-14310.0,-11850.0,-11850.0,0,-11850.0
2018-05-03,-12690.0,4850.0,-12690.0,-12690.0,-12690.0,-12690.0,-12690.0,-12690.0,-11000.0,-12690.0,-12690.0,-15150.0,-12690.0,-12690.0,0,-12690.0
2018-05-04,-10360.0,7180.0,-10360.0,-10360.0,-10360.0,-10360.0,-10360.0,-10360.0,-11000.0,-10360.0,-10360.0,-12820.0,-10360.0,-10360.0,0,-10360.0
2018-05-07,-9070.0,8470.0,-9070.0,-9070.0,-9070.0,-9070.0,-9070.0,-9070.0,-9710.0,-9070.0,-9070.0,-11530.0,-9070.0,-9070.0,0,-9070.0
2018-05-08,-9740.0,7800.0,-9740.0,-9740.0,-9740.0,-9740.0,-9740.0,-9740.0,-10380.0,-9740.0,-9740.0,-12200.0,-9740.0,-9740.0,0,-9740.0
2018-05-09,-11510.0,6030.0,-11510.0,-11510.0,-11510.0,-11510.0,-11510.0,-11510.0,-12150.0,-11510.0,-11510.0,-13970.0,-11510.0,-11510.0,0,-11510.0
2018-05-10,-9850.0,7690.0,-9850.0,-9850.0,-9850.0,-9850.0,-9850.0,-9850.0,-12150.0,-9850.0,-9850.0,-12310.0,-9850.0,-9850.0,0,-9850.0
2018-05-11,-9470.0,8070.0,-9470.0,-9470.0,-9470.0,-9470.0,-9470.0,-9470.0,-11770.0,-9470.0,-9470.0,-11930.0,-9470.0,-9470.0,0,-9470.0
2018-05-14,-9110.0,8430.0,-9110.0,-9110.0,-9110.0,-9110.0,-9110.0,-9110.0,-11410.0,-9110.0,-9110.0,-11570.0,-9110.0,-9110.0,0,-9110.0
2018-05-15,-8640.0,8900.0,-8640.0,-8640.0,-8640.0,-8640.0,-8640.0,-8640.0,-10940.0,-8640.0,-8640.0,-11100.0,-8640.0,-8640.0,0,-8640.0
2018-05-16,-6580.0,6840.0,-6580.0,-6580.0,-6580.0,-6580.0,-6580.0,-6580.0,-8880.0,-6580.0,-6580.0,-9040.0,-6580.0,-6580.0,0,-6580.0
2018-05-17,-7260.0,6160.0,-7260.0,-7260.0,-7260.0,-7260.0,-7260.0,-7260.0,-9560.0,-7260.0,-7260.0,-9720.0,-7260.0,-7260.0,0,-7260.0
2018-05-18,-7660.0,5760.0,-7660.0,-7660.0,-7660.0,-7660.0,-7660.0,-7660.0,-9960.0,-7660.0,-7660.0,-10120.0,-7660.0,-7660.0,0,-7660.0
2018-05-21,-7530.0,5890.0,-7530.0,-7530.0,-7530.0,-7530.0,-7530.0,-7530.0,-9830.0,-7530.0,-7530.0,-9990.0,-7530.0,-7530.0,0,-7530.0
2018-05-22,-7520.0,5900.0,-7520.0,-7520.0,-7520.0,-7520.0,-7520.0,-7520.0,-9820.0,-7520.0,-7520.0,-9980.0,-7520.0,-7520.0,0,-7520.0
2018-05-23,-8670.0,4750.0,-8670.0,-8670.0,-8670.0,-8670.0,-8670.0,-8670.0,-10970.0,-8670.0,-8670.0,-11130.0,-8670.0,-8670.0,0,-8670.0
2018-05-24,-9430.0,3990.0,-9430.0,-9430.0,-9430.0,-9430.0,-9430.0,-9430.0,-10970.0,-9430.0,-9430.0,-11890.0,-9430.0,-9430.0,0,-9430.0
2018-05-25,-9340.0,4080.0,-9340.0,-9340.0,-9340.0,-9340.0,-9340.0,-9340.0,-10970.0,-9340.0,-9340.0,-11800.0,-9340.0,-9340.0,0,-9340.0
2018-05-29,-11780.0,1640.0,-11780.0,-11780.0,-11780.0,-11780.0,-11780.0,-11780.0,-10970.0,-11780.0,-11780.0,-14240.0,-11780.0,-11780.0,0,-11780.0
2018-05-30,-11500.0,1920.0,-11500.0,-11500.0,-11500.0,-11500.0,-11500.0,-11500.0,-10970.0,-11500.0,-11500.0,-13960.0,-11500.0,-11500.0,0,-11500.0
2018-05-31,-11990.0,1430.0,-11990.0,-11990.0,-11990.0,-11990.0,-11990.0,-11990.0,-10970.0,-11990.0,-11990.0,-14450.0,-11990.0,-11990.0,0,-11990.0
2018-06-01,-12100.0,1320.0,-12100.0,-12100.0,-12100.0,-12100.0,-12100.0,-12100.0,-10970.0,-12100.0,-12100.0,-14560.0,-12100.0,-12100.0,0,-12100.0
2018-06-04,-11250.0,2170.0,-11250.0,-11250.0,-11250.0,-11250.0,-11250.0,-11250.0,-10970.0,-11250.0,-11250.0,-13710.0,-11250.0,-11250.0,0,-11250.0
2018-06-05,-11540.0,1880.0,-11540.0,-11540.0,-11540.0,-11540.0,-11540.0,-11540.0,-10970.0,-11540.0,-11540.0,-14000.0,-11540.0,-11540.0,0,-11540.0
2018-06-06,-9620.0,3800.0,-9620.0,-9620.0,-9620.0,-9620.0,-9620.0,-9620.0,-10970.0,-9620.0,-9620.0,-12080.0,-9620.0,-9620.0,0,-9620.0
2018-06-07,-9080.0,4340.0,-9080.0,-9080.0,-9080.0,-9080.0,-9080.0,-9080.0,-10430.0,-9080.0,-9080.0,-11540.0,-9080.0,-9080.0,0,-9080.0
2018-06-08,-7610.0,5810.0,-7610.0,-7610.0,-7610.0,-7610.0,-7610.0,-7610.0,-8960.0,-7610.0,-7610.0,-10070.0,-7610.0,-7610.0,0,-7610.0
2018-06-11,-7250.0,6170.0,-7250.0,-7250.0,-7250.0,-7250.0,-7250.0,-7250.0,-8600.0,-7250.0,-7250.0,-9710.0,-7250.0,-7250.0,0,-7250.0
2018-06-12,-7270.0,6190.0,-7270.0,-7270.0,-7270.0,-7270.0,-7270.0,-7270.0,-8620.0,-7270.0,-7270.0,-9730.0,-7270.0,-7270.0,0,-7270.0
2018-06-13,-5340.0,8120.0,-5340.0,-5340.0,-5340.0,-5340.0,-5340.0,-5340.0,-6690.0,-5340.0,-5340.0,-7800.0,-5340.0,-5340.0,0,-5340.0
2018-06-14,-2970.0,5750.0,-2970.0,-2970.0,-2970.0,-2970.0,-2970.0,-2970.0,-4320.0,-2970.0,-2970.0,-5430.0,-2970.0,-2970.0,0,-2970.0
2018-06-15,-2870.0,5650.0,-2870.0,-2870.0,-2870.0,-2870.0,-2870.0,-2870.0,-4220.0,-2870.0,-2870.0,-5330.0,-2870.0,-2870.0,0,-2870.0
2018-06-18,-4610.0,7390.0,-4610.0,-4610.0,-4610.0,-4610.0,-4610.0,-4610.0,-5960.0,-4610.0,-4610.0,-7070.0,-4610.0,-4610.0,0,-4610.0
2018-06-19,-5550.0,8330.0,-5550.0,-5550.0,-5550.0,-5550.0,-5550.0,-5550.0,-6900.0,-5550.0,-5550.0,-8010.0,-5550.0,-5550.0,0,-5550.0
2018-06-20,-4530.0,9350.0,-4530.0,-4530.0,-4530.0,-4530.0,-4530.0,-4530.0,-5880.0,-4530.0,-4530.0,-6990.0,-4530.0,-4530.0,0,-4530.0
2018-06-21,-5750.0,10570.0,-5750.0,-5750.0,-5750.0,-5750.0,-5750.0,-5750.0,-7100.0,-5750.0,-5750.0,-8210.0,-5750.0,-5750.0,0,-5750.0
2018-06-22,-5310.0,11010.0,-5310.0,-5310.0,-5310.0,-5310.0,-5310.0,-5310.0,-6660.0,-5310.0,-5310.0,-7770.0,-5310.0,-5310.0,0,-5310.0
2018-06-25,-7150.0,12850.0,-7150.0,-7150.0,-7150.0,-7150.0,-7150.0,-7150.0,-8500.0,-7150.0,-7150.0,-9610.0,-7150.0,-7150.0,0,-7150.0
2018-06-26,-7340.0,12660.0,-7340.0,-7340.0,-7340.0,-7340.0,-7340.0,-7340.0,-8500.0,-7340.0,-7340.0,-9800.0,-7340.0,-7340.0,0,-7340.0
2018-06-27,-7630.0,12370.0,-7630.0,-7630.0,-7630.0,-7630.0,-7630.0,-7630.0,-8500.0,-7630.0,-7630.0,-10090.0,-7630.0,-7630.0,0,-7630.0
2018-06-28,-6840.0,13160.0,-6840.0,-6840.0,-6840.0,-6840.0,-6840.0,-6840.0,-8500.0,-6840.0,-6840.0,-10090.0,-6840.0,-6840.0,0,-6840.0
2018-06-29,-6800.0,13200.0,-6800.0,-6800.0,-6800.0,-6800.0,-6800.0,-6800.0,-8500.0,-6800.0,-6800.0,-10050.0,-6800.0,-6800.0,0,-6800.0
2018-07-02,-6300.0,12700.0,-6300.0,-6300.0,-6300.0,-6300.0,-6300.0,-6300.0,-8500.0,-6300.0,-6300.0,-9550.0,-6300.0,-6300.0,0,-6300.0
2018-07-03,-7550.0,13950.0,-7550.0,-7550.0,-7550.0,-7550.0,-7550.0,-7550.0,-8500.0,-7550.0,-7550.0,-10800.0,-7550.0,-7550.0,0,-7550.0
2018-07-05,-6290.0,15210.0,-6290.0,-6290.0,-6290.0,-6290.0,-6290.0,-6290.0,-8500.0,-6290.0,-6290.0,-9540.0,-6290.0,-6290.0,0,-6290.0
2018-07-06,-6010.0,14930.0,-6010.0,-6010.0,-6010.0,-6010.0,-6010.0,-6010.0,-8500.0,-6010.0,-6010.0,-9260.0,-6010.0,-6010.0,0,-6010.0
2018-07-09,-4800.0,13720.0,-4800.0,-4800.0,-4800.0,-4800.0,-4800.0,-4800.0,-7290.0,-4800.0,-4800.0,-8050.0,-4800.0,-4800.0,0,-4800.0
2018-07-10,-4790.0,13710.0,-4790.0,-4790.0,-4790.0,-4790.0,-4790.0,-4790.0,-7280.0,-4790.0,-4790.0,-8040.0,-4790.0,-4790.0,0,-4790.0
2018-07-11,-2820.0,15680.0,-2820.0,-2820.0,-2820.0,-2820.0,-2820.0,-2820.0,-5310.0,-2820.0,-2820.0,-6070.0,-2820.0,-2820.0,0,-2820.0
2018-07-12,-2610.0,15890.0,-2610.0,-2610.0,-2610.0,-2610.0,-2610.0,-2610.0,-5100.0,-2610.0,-2610.0,-5860.0,-2610.0,-2610.0,0,-2610.0
2018-07-13,-890.0,17610.0,-890.0,-890.0,-890.0,-890.0,-890.0,-890.0,-3380.0,-890.0,-890.0,-4140.0,-890.0,-890.0,0,-890.0
2018-07-16,-700.0,17800.0,-700.0,-700.0,-700.0,-700.0,-700.0,-700.0,-3190.0,-700.0,-700.0,-3950.0,-700.0,-700.0,0,-700.0
2018-07-17,-600.0,17900.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-3090.0,-600.0,-600.0,-3850.0,-600.0,-600.0,0,-600.0
2018-07-18,-220.0,18280.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-2710.0,-220.0,-220.0,-3470.0,-220.0,-220.0,0,-220.0
2018-07-19,1190.0,19690.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,-1300.0,1190.0,1190.0,-2060.0,1190.0,1190.0,0,1190.0
2018-07-20,560.0,19060.0,560.0,560.0,560.0,560.0,560.0,560.0,-1930.0,560.0,560.0,-2690.0,560.0,560.0,0,560.0
2018-07-23,170.0,18670.0,170.0,170.0,170.0,170.0,170.0,170.0,-2320.0,170.0,170.0,-3080.0,170.0,170.0,0,170.0
2018-07-24,-210.0,18290.0,-210.0,-210.0,-210.0,-210.0,-210.0,-210.0,-2700.0,-210.0,-210.0,-3460.0,-210.0,-210.0,0,-210.0
2018-07-25,260.0,18760.0,260.0,260.0,260.0,260.0,260.0,260.0,-2230.0,260.0,260.0,-2990.0,260.0,260.0,0,260.0
2018-07-26,2550.0,21050.0,2550.0,2550.0,2550.0,2550.0,2550.0,2550.0,60.0,2550.0,2550.0,-700.0,2550.0,2550.0,0,2550.0
2018-07-27,1670.0,20170.0,1670.0,1670.0,1670.0,1670.0,1670.0,1670.0,-820.0,1670.0,1670.0,-1580.0,1670.0,1670.0,0,1670.0
2018-07-30,1680.0,20180.0,1680.0,1680.0,1680.0,1680.0,1680.0,1680.0,-810.0,1680.0,1680.0,-1570.0,1680.0,1680.0,0,1680.0
